num_posto;dat_medicao;val_vaz_natr;val_vaz_incr;val_vaz_aflu;val_vaz_defl;val_cota
196;2018-06-19;18,56;18,56;18,35;18,00;555,03
196;2018-06-20;22,95;22,95;22,74;21,00;555,14
196;2018-06-21;22,75;22,75;22,54;23,00;555,11
196;2018-06-22;20,40;20,40;20,19;21,00;555,06
196;2018-06-23;18,75;18,75;18,54;19,00;555,03
196;2018-06-24;17,51;17,51;17,31;18,00;554,99
196;2018-06-25;16,98;16,98;16,77;17,00;554,97
196;2018-06-26;16,32;16,32;16,12;16,00;554,98
196;2018-06-27;16,21;16,21;16,00;16,00;554,98
196;2018-06-28;16,09;16,09;15,88;16,00;554,97
196;2018-06-29;15,79;15,79;15,58;15,00;555,01
196;2018-06-30;16,60;16,60;16,40;12,00;555,28
196;2018-07-01;18,32;18,32;18,12;18,00;555,29
196;2018-07-02;17,09;17,09;16,88;17,00;555,28
196;2018-07-03;17,20;17,20;17,00;17,00;555,28
196;2018-07-04;17,20;17,20;17,00;17,00;555,28
196;2018-07-05;17,20;17,20;17,00;17,00;555,28
196;2018-07-06;17,20;17,20;17,00;17,00;555,28
196;2018-07-07;15,97;15,97;15,77;16,00;555,27
196;2018-07-08;16,20;16,20;16,00;16,00;555,27
196;2018-07-09;16,20;16,20;16,00;16,00;555,27
196;2018-07-10;16,09;16,09;15,88;16,00;555,26
196;2018-07-11;17,67;17,67;17,46;17,00;555,29
283;2018-06-12;25,51;25,51;24,26;26,00;85,90
283;2018-06-13;24,58;24,58;23,34;26,00;85,87
283;2018-06-14;25,50;25,50;24,26;26,00;85,85
283;2018-06-15;26,03;26,03;24,79;30,00;85,79
283;2018-06-16;24,76;24,76;23,53;27,00;85,75
283;2018-06-17;25,57;25,57;24,34;27,00;85,72
283;2018-06-18;23,95;23,95;22,72;27,00;85,67
283;2018-06-19;23,02;23,02;21,79;27,00;85,61
283;2018-06-20;23,75;23,75;22,53;26,00;85,57
283;2018-06-21;23,94;23,94;22,72;27,00;85,52
283;2018-06-22;22,82;22,82;21,60;26,00;85,47
283;2018-06-23;23,12;23,12;21,91;27,00;85,41
283;2018-06-24;22,93;22,93;21,72;26,00;85,36
283;2018-06-25;23,00;23,00;21,79;27,00;85,30
283;2018-06-26;23,85;23,85;22,64;26,00;85,26
283;2018-06-27;22,92;22,92;21,72;26,00;85,21
283;2018-06-28;22,91;22,91;21,72;26,00;85,16
283;2018-06-29;22,91;22,91;21,72;26,00;85,11
283;2018-06-30;23,10;23,10;21,91;27,00;85,05
283;2018-07-01;22,28;22,28;21,10;27,00;84,98
283;2018-07-02;22,20;22,20;21,02;26,00;84,92
283;2018-07-03;21,27;21,27;20,10;26,00;84,85
283;2018-07-04;20,46;20,46;19,29;26,00;84,77
283;2018-07-05;20,45;20,45;19,29;26,00;84,69
283;2018-07-06;19,45;19,45;18,29;25,00;84,61
283;2018-07-07;18,75;18,75;17,59;25,00;84,52
283;2018-07-08;18,63;18,63;17,48;25,00;84,43
283;2018-07-09;17,91;17,91;16,76;20,00;84,39
283;2018-07-10;16,55;16,55;15,41; 8,00;84,48
283;2018-07-11;12,49;12,49;11,36; 8,00;84,52
155;2018-06-12;38,43;38,43;30,35;44,00;614,10
155;2018-06-13;39,07;39,07;30,40;44,00;614,04
155;2018-06-14;37,92;37,92;30,46;44,00;613,98
155;2018-06-15;37,08;37,08;26,03;44,00;613,90
155;2018-06-16;36,55;36,55;26,12;44,00;613,82
155;2018-06-17;36,23;36,23;29,44;45,00;613,75
155;2018-06-18;35,68;35,68;29,51;45,00;613,68
155;2018-06-19;34,94;34,94;29,58;45,00;613,61
155;2018-06-20;33,27;33,27;30,61;35,00;613,59
155;2018-06-21;32,50;32,50;28,00;28,00;613,59
155;2018-06-22;32,94;32,94;25,81;28,00;613,58
155;2018-06-23;32,84;32,84;32,39;28,00;613,60
155;2018-06-24;33,17;33,17;32,40;28,00;613,62
155;2018-06-25;33,75;33,75;32,40;28,00;613,64
155;2018-06-26;34,26;34,26;34,61;28,00;613,67
155;2018-06-27;34,56;34,56;36,84;28,00;613,71
155;2018-06-28;34,64;34,64;34,64;28,00;613,74
155;2018-06-29;34,50;34,50;34,66;28,00;613,77
155;2018-06-30;34,10;34,10;34,67;28,00;613,80
155;2018-07-01;34,07;34,07;36,91;28,00;613,84
155;2018-07-02;34,15;34,15;34,70;28,00;613,87
155;2018-07-03;33,77;33,77;34,71;28,00;613,90
155;2018-07-04;34,07;34,07;34,73;28,00;613,93
155;2018-07-05;33,96;33,96;32,49;28,00;613,95
155;2018-07-06;33,97;33,97;34,75;28,00;613,98
155;2018-07-07;34,13;34,13;34,76;28,00;614,01
155;2018-07-08;34,33;34,33;32,52;28,00;614,03
155;2018-07-09;33,96;33,96;32,52;28,00;614,05
155;2018-07-10;33,08;33,08;32,53;28,00;614,07
155;2018-07-11;32,89;32,89;30,27;28,00;614,08
156;2018-06-12;131,20;94,10;112,79;207,00;563,21
156;2018-06-13;129,96;91,21;110,71;208,00;563,19
156;2018-06-14;126,53;88,04;108,65;208,00;563,18
156;2018-06-15;124,48;86,98;108,81;208,00;563,17
156;2018-06-16;121,36;84,55;101,06;208,00;563,15
156;2018-06-17;118,18;81,79;100,94;208,00;563,14
156;2018-06-18;115,17;79,22;101,10;208,00;563,13
156;2018-06-19;113,11;77,80;101,13;208,00;563,11
156;2018-06-20;109,40;75,29;92,69;208,00;563,10
156;2018-06-21;107,74;74,86;81,99;208,00;563,08
156;2018-06-22;106,22;73,50;79,41;221,00;563,06
156;2018-06-23;106,34;73,45;78,82;227,00;563,04
156;2018-06-24;104,57;71,57;73,25;226,00;563,02
156;2018-06-25;104,19;70,73;73,27;226,00;563,00
156;2018-06-26;102,37;68,36;65,47;226,00;562,98
156;2018-06-27;101,21;66,80;65,70;226,00;562,96
156;2018-06-28;101,57;66,98;65,48;226,00;562,94
156;2018-06-29;102,24;67,68;66,69;227,00;562,92
156;2018-06-30;100,92;66,63;66,34;227,00;562,90
156;2018-07-01;99,46;65,37;61,62;227,00;562,88
156;2018-07-02;99,10;64,99;69,71;227,00;562,86
156;2018-07-03;98,05;64,09;64,62;227,00;562,84
156;2018-07-04;96,78;62,86;66,70;227,00;562,82
156;2018-07-05;96,18;62,16;64,53;225,00;562,79
156;2018-07-06;94,80;60,84;64,59;225,00;562,77
156;2018-07-07;94,27;60,22;59,99;228,00;562,75
156;2018-07-08;93,37;59,14;59,83;228,00;562,73
156;2018-07-09;91,50;57,36;60,06;228,00;562,71
156;2018-07-10;90,36;56,84;51,85;239,00;562,68
156;2018-07-11;87,99;55,00;57,23;246,00;562,66
158;2018-06-12;15,76;15,76;13,08;25,00;828,00
158;2018-06-13;15,75;15,75;13,19;25,00;827,97
158;2018-06-14;15,77;15,77;13,19;25,00;827,94
158;2018-06-15;14,50;14,50;13,19;25,00;827,91
158;2018-06-16;14,51;14,51; 9,38;25,00;827,87
158;2018-06-17;14,58;14,58;13,19;25,00;827,84
158;2018-06-18;15,91;15,91;13,31;25,00;827,81
158;2018-06-19;15,98;15,98;13,31;25,00;827,78
158;2018-06-20;16,00;16,00;13,31;25,00;827,75
158;2018-06-21;16,03;16,03;13,31;25,00;827,72
158;2018-06-22;14,78;14,78;13,31;25,00;827,69
158;2018-06-23;14,84;14,84; 9,49;25,00;827,65
158;2018-06-24;14,91;14,91;13,43;25,00;827,62
158;2018-06-25;14,97;14,97;13,43;25,00;827,59
158;2018-06-26;14,99;14,99; 9,61;25,00;827,55
158;2018-06-27;13,78;13,78;13,43;25,00;827,52
158;2018-06-28;13,81;13,81; 9,72;25,00;827,48
158;2018-06-29;13,87;13,87; 9,61;25,00;827,44
158;2018-06-30;13,90;13,90;13,54;25,00;827,41
158;2018-07-01;14,00;14,00; 9,72;25,00;827,37
158;2018-07-02;14,02;14,02; 9,84;25,00;827,33
158;2018-07-03;14,08;14,08;13,54;25,00;827,30
158;2018-07-04;14,15;14,15; 9,84;25,00;827,26
158;2018-07-05;14,21;14,21; 9,95;25,00;827,22
158;2018-07-06;14,27;14,27;13,66;25,00;827,19
158;2018-07-07;14,30;14,30; 9,95;25,00;827,15
158;2018-07-08;13,09;13,09; 9,95;25,00;827,11
158;2018-07-09;13,15;13,15; 9,95;25,00;827,07
158;2018-07-10;13,55;13,55;10,07;25,00;827,03
158;2018-07-11;13,76;13,76;11,07;26,00;826,99
169;2018-06-12;595,00;431,00;460,00;706,00;386,68
169;2018-06-13;586,00;425,00;450,00;708,00;386,67
169;2018-06-14;576,00;417,00;450,00;710,00;386,66
169;2018-06-15;564,00;407,00;450,00;711,00;386,66
169;2018-06-16;560,00;405,00;450,00;710,00;386,66
169;2018-06-17;558,00;404,00;440,00;710,00;386,64
169;2018-06-18;556,00;403,00;440,00;707,00;386,63
169;2018-06-19;551,00;400,00;440,00;710,00;386,62
169;2018-06-20;548,00;398,00;430,00;710,00;386,61
169;2018-06-21;545,00;397,00;430,00;705,00;386,60
169;2018-06-22;539,00;392,00;430,00;708,00;386,60
169;2018-06-23;530,00;384,00;420,00;705,00;386,59
169;2018-06-24;517,00;372,00;420,00;708,00;386,57
169;2018-06-25;506,00;363,00;420,00;713,00;386,57
169;2018-06-26;495,00;353,00;420,00;713,00;386,55
169;2018-06-27;487,00;347,00;420,00;709,00;386,54
169;2018-06-28;485,00;347,00;420,00;709,00;386,53
169;2018-06-29;485,00;349,00;420,00;704,00;386,52
169;2018-06-30;481,00;347,00;420,00;709,00;386,51
169;2018-07-01;484,00;352,00;420,00;709,00;386,50
169;2018-07-02;477,00;347,00;420,00;712,00;386,49
169;2018-07-03;479,00;351,00;410,00;713,00;386,48
169;2018-07-04;479,00;353,00;410,00;713,00;386,47
169;2018-07-05;472,00;348,00;410,00;712,00;386,46
169;2018-07-06;470,00;348,00;410,00;716,00;386,45
169;2018-07-07;467,00;347,00;410,00;712,00;386,44
169;2018-07-08;434,00;315,00;410,00;712,00;386,43
169;2018-07-09;460,00;343,00;410,00;716,00;386,42
169;2018-07-10;463,00;347,00;410,00;712,00;386,41
169;2018-07-11;460,00;345,00;410,00;712,00;386,41
172;2018-06-12;613,00; 0,00;666,00;665,00;300,14
172;2018-06-13;602,00; 0,00;600,00;609,00;300,12
172;2018-06-14;595,00; 0,00;600,00;649,00;300,11
172;2018-06-15;586,00; 0,00;586,00;587,00;300,11
172;2018-06-16;576,00; 0,00;600,00;593,00;300,10
172;2018-06-17;564,00; 0,00;575,00;575,00;300,11
172;2018-06-18;560,00; 0,00;650,00;636,00;300,12
172;2018-06-19;558,00; 0,00;630,00;542,00;300,13
172;2018-06-20;556,00; 0,00;630,00;572,00;300,14
172;2018-06-21;551,00; 0,00;600,00;620,00;300,14
172;2018-06-22;548,00; 0,00;600,00;597,00;300,14
172;2018-06-23;545,00; 0,00;600,00;535,00;300,15
172;2018-06-24;539,00; 0,00;600,00;583,00;300,16
172;2018-06-25;530,00; 0,00;600,00;600,00;300,16
172;2018-06-26;517,00; 0,00;674,00;674,00;300,16
172;2018-06-27;506,00; 0,00;650,00;640,00;300,17
172;2018-06-28;495,00; 0,00;604,00;604,00;300,17
172;2018-06-29;487,00; 0,00;600,00;628,00;300,17
172;2018-06-30;485,00; 0,00;600,00;587,00;300,17
172;2018-07-01;485,00; 0,00;600,00;521,00;300,18
172;2018-07-02;481,00; 0,00;666,00;666,00;300,18
172;2018-07-03;484,00; 0,00;610,00;610,00;300,18
172;2018-07-04;477,00; 0,00;670,00;669,00;300,18
172;2018-07-05;479,00; 0,00;600,00;633,00;300,17
172;2018-07-06;479,00; 0,00;600,00;540,00;300,18
172;2018-07-07;472,00; 0,00;602,00;602,00;300,18
172;2018-07-08;470,00; 0,00;600,00;505,00;300,19
172;2018-07-09;467,00; 0,00;638,00;638,00;300,19
172;2018-07-10;434,00; 0,00;613,00;613,00;300,19
172;2018-07-11;460,00; 0,00;630,00;642,00;300,20
173;2018-06-12;613,00; 0,00;629,00;27,00;251,31
173;2018-06-13;602,00; 0,00;576,28; 0,00;251,28
173;2018-06-14;595,00; 0,00;588,43; 0,00;251,27
173;2018-06-15;586,00; 0,00;584,57;31,00;251,28
173;2018-06-16;576,00; 0,00;571,15; 0,00;251,30
173;2018-06-17;564,00; 0,00;498,26; 0,00;251,21
173;2018-06-18;560,00; 0,00;628,02; 0,00;251,27
173;2018-06-19;558,00; 0,00;552,57; 0,00;251,28
173;2018-06-20;556,00; 0,00;481,56; 0,00;251,23
173;2018-06-21;551,00; 0,00;631,59; 0,00;251,30
173;2018-06-22;548,00; 0,00;523,98; 0,00;251,24
173;2018-06-23;545,00; 0,00;490,72; 0,00;251,26
173;2018-06-24;539,00; 0,00;558,30; 0,00;251,30
173;2018-06-25;530,00; 0,00;558,28; 0,00;251,27
173;2018-06-26;517,00; 0,00;636,57;25,00;251,28
173;2018-06-27;506,00; 0,00;573,56; 0,00;251,23
173;2018-06-28;495,00; 0,00;572,57; 0,00;251,24
173;2018-06-29;487,00; 0,00;621,30; 0,00;251,27
173;2018-06-30;485,00; 0,00;572,57; 0,00;251,28
173;2018-07-01;485,00; 0,00;474,85; 0,00;251,26
173;2018-07-02;481,00; 0,00;620,57; 0,00;251,27
173;2018-07-03;484,00; 0,00;574,57; 0,00;251,28
173;2018-07-04;477,00; 0,00;624,87;20,00;251,33
173;2018-07-05;479,00; 0,00;620,30; 0,00;251,37
173;2018-07-06;479,00; 0,00;501,26; 0,00;251,27
173;2018-07-07;472,00; 0,00;569,15; 0,00;251,29
173;2018-07-08;470,00; 0,00;460,44; 0,00;251,35
173;2018-07-09;467,00; 0,00;620,57; 0,00;251,36
173;2018-07-10;434,00; 0,00;547,41;27,00;251,28
173;2018-07-11;460,00; 0,00;613,57; 0,00;251,29
178;2018-06-12;626,00; 0,00;602,00;690,00;137,42
178;2018-06-13;613,00; 0,00;611,00;689,00;137,38
178;2018-06-14;602,00; 0,00;600,00;644,00;137,36
178;2018-06-15;595,00; 0,00;559,00;641,00;137,35
178;2018-06-16;586,00; 0,00;548,00;555,00;137,34
178;2018-06-17;576,00; 0,00;614,00;600,00;137,55
178;2018-06-18;564,00; 0,00;547,00;620,00;137,53
178;2018-06-19;560,00; 0,00;541,00;625,00;137,46
178;2018-06-20;558,00; 0,00;551,00;645,00;137,42
178;2018-06-21;556,00; 0,00;539,00;627,00;137,36
178;2018-06-22;551,00; 0,00;605,00;619,00;137,41
178;2018-06-23;548,00; 0,00;456,00;554,00;137,32
178;2018-06-24;545,00; 0,00;512,00;556,00;137,31
178;2018-06-25;539,00; 0,00;593,00;622,00;137,30
178;2018-06-26;530,00; 0,00;600,00;625,00;137,29
178;2018-06-27;517,00; 0,00;643,00;622,00;137,46
178;2018-06-28;506,00; 0,00;561,00;628,00;137,42
178;2018-06-29;495,00; 0,00;575,00;648,00;137,41
178;2018-06-30;487,00; 0,00;561,00;558,00;137,49
178;2018-07-01;485,00; 0,00;498,00;556,00;137,47
178;2018-07-02;485,00; 0,00;609,00;627,00;137,46
178;2018-07-03;481,00; 0,00;563,00;628,00;137,45
178;2018-07-04;484,00; 0,00;547,00;626,00;137,46
178;2018-07-05;477,00; 0,00;574,00;625,00;137,43
178;2018-07-06;479,00; 0,00;617,00;612,00;137,54
178;2018-07-07;479,00; 0,00;546,00;557,00;137,53
178;2018-07-08;472,00; 0,00;391,00;557,00;137,41
178;2018-07-09;470,00; 0,00;625,00;624,00;137,49
178;2018-07-10;467,00; 0,00;613,00;627,00;137,48
178;2018-07-11;434,00; 0,00;602,00;625,00;137,59
190;2018-06-12;240,46;240,46;197,70;244,00;303,85
190;2018-06-13;240,58;240,58;244,00;244,00;303,85
190;2018-06-14;241,03;241,03;245,00;245,00;303,85
190;2018-06-15;241,49;241,49;198,70;245,00;303,84
190;2018-06-16;241,61;241,61;245,00;245,00;303,84
190;2018-06-17;245,59;245,59;245,00;245,00;303,84
190;2018-06-18;245,72;245,72;210,28;245,00;303,83
190;2018-06-19;230,41;230,41;245,00;245,00;303,83
190;2018-06-20;242,12;242,12;198,70;245,00;303,82
190;2018-06-21;242,25;242,25;245,00;245,00;303,82
190;2018-06-22;242,38;242,38;245,00;245,00;303,82
190;2018-06-23;227,09;227,09;198,70;245,00;303,81
190;2018-06-24;227,23;227,23;198,70;245,00;303,80
190;2018-06-25;231,23;231,23;245,00;245,00;303,80
190;2018-06-26;231,37;231,37;210,28;245,00;303,79
190;2018-06-27;231,51;231,51;198,70;245,00;303,78
190;2018-06-28;243,23;243,23;245,00;245,00;303,78
190;2018-06-29;243,38;243,38;245,00;245,00;303,78
190;2018-06-30;228,10;228,10;198,70;245,00;303,77
190;2018-07-01;227,91;227,91;198,70;245,00;303,76
190;2018-07-02;243,49;243,49;244,00;244,00;303,76
190;2018-07-03;247,49;247,49;245,00;245,00;303,76
190;2018-07-04;232,54;232,54;210,28;245,00;303,75
190;2018-07-05;217,25;217,25;198,70;245,00;303,74
190;2018-07-06;213,20;213,20;198,70;245,00;303,73
190;2018-07-07;228,44;228,44;197,70;244,00;303,72
190;2018-07-08;232,44;232,44;244,00;244,00;303,72
190;2018-07-09;232,92;232,92;210,28;245,00;303,71
190;2018-07-10;215,19;215,19;198,70;245,00;303,70
190;2018-07-11;210,01;210,01;190,41;283,00;303,68
255;2018-06-12;15,16;15,16;13,47;35,00;489,99
255;2018-06-13;13,68;13,68; 5,14;35,00;489,96
255;2018-06-14;14,38;14,38;15,21;35,00;489,94
255;2018-06-15;12,97;12,97; 5,14;35,00;489,91
255;2018-06-16;15,19;15,19;16,09;36,00;489,89
255;2018-06-17;13,43;13,43; 6,25;36,00;489,86
255;2018-06-18;13,68;13,68;16,09;36,00;489,84
255;2018-06-19;11,74;11,74; 6,25;36,00;489,81
255;2018-06-20;13,74;13,74; 6,25;36,00;489,78
255;2018-06-21;11,80;11,80; 6,25;36,00;489,75
255;2018-06-22;13,83;13,83;16,09;36,00;489,73
255;2018-06-23;13,85;13,85; 6,25;36,00;489,70
255;2018-06-24;13,88;13,88;16,21;36,00;489,68
255;2018-06-25;13,93;13,93; 6,25;36,00;489,65
255;2018-06-26;13,96;13,96; 6,25;36,00;489,62
255;2018-06-27;12,00;12,00;16,21;36,00;489,60
255;2018-06-28;14,01;14,01; 6,25;36,00;489,57
255;2018-06-29;14,04;14,04; 6,25;36,00;489,54
255;2018-06-30;14,06;14,06;16,21;36,00;489,52
255;2018-07-01;14,11;14,11; 6,25;36,00;489,49
255;2018-07-02;14,15;14,15;16,21;36,00;489,47
255;2018-07-03;12,19;12,19; 6,37;36,00;489,44
255;2018-07-04;12,23;12,23; 6,37;36,00;489,41
255;2018-07-05;10,28;10,28; 6,25;36,00;489,38
255;2018-07-06; 9,90; 9,90; 6,37;36,00;489,35
255;2018-07-07; 9,72; 9,72; 6,37;36,00;489,32
255;2018-07-08;10,77;10,77; 4,37;34,00;489,29
255;2018-07-09;12,58;12,58; 5,37;35,00;489,26
255;2018-07-10;13,14;13,14;11,42;51,00;489,22
255;2018-07-11;14,73;14,73;15,32;35,00;489,20
188;2018-06-12;60,02;45,13;73,15;57,29;109,93
188;2018-06-13;58,50;43,18;76,92;61,06;109,95
188;2018-06-14;56,83;41,29;71,44;221,67;109,76
188;2018-06-15;54,06;38,13;68,43;44,70;109,79
188;2018-06-16;52,24;37,60;68,43;44,70;109,82
188;2018-06-17;53,11;37,94;68,82;147,87;109,72
188;2018-06-18;51,96;38,29;68,43;44,70;109,75
188;2018-06-19;52,54;38,17;68,43;44,70;109,78
188;2018-06-20;53,43;40,46;68,43;44,70;109,81
188;2018-06-21;57,52;42,34;76,30;44,70;109,85
188;2018-06-22;55,40;41,97;75,01;106,61;109,81
188;2018-06-23;52,39;38,70;68,31;44,70;109,84
188;2018-06-24;47,59;35,84;66,47;58,48;109,85
188;2018-06-25;49,63;35,89;66,41;58,54;109,86
188;2018-06-26;47,02;35,21;68,43;44,70;109,89
188;2018-06-27;52,34;38,52;64,42;190,92;109,73
188;2018-06-28;60,28;46,43;76,30;44,70;109,77
188;2018-06-29;69,57;55,68;92,15;44,70;109,83
188;2018-06-30;69,95;56,02;92,15;44,70;109,89
188;2018-07-01;60,20;46,24;77,29;61,55;109,91
188;2018-07-02;45,05;33,05;62,81;78,55;109,89
188;2018-07-03;38,96;24,94;52,57;44,70;109,90
188;2018-07-04;38,19;24,16;52,96;60,83;109,89
188;2018-07-05;39,47;25,41;60,44;44,70;109,91
188;2018-07-06;41,53;27,42;56,33;182,72;109,75
188;2018-07-07;39,97;25,81;58,97;51,10;109,76
188;2018-07-08;37,59;25,41;55,62;47,75;109,77
188;2018-07-09;38,25;26,02;55,12;62,99;109,76
188;2018-07-10;38,61;28,33;60,80;60,80;109,76
188;2018-07-11;40,42;30,51;62,56;125,75;109,68
254;2018-06-12;106,12;106,12;106,12; 5,00;113,84
254;2018-06-13;91,78;91,78;91,78; 5,00;113,80
254;2018-06-14;77,24;77,24;77,24;45,00;113,92
254;2018-06-15;64,86;65,79;64,86; 5,00;113,94
254;2018-06-16;55,27;60,14;55,27; 3,00;113,97
254;2018-06-17;50,75;56,43;50,75;13,00;113,99
254;2018-06-18;52,56;55,10;52,56; 5,00;114,00
254;2018-06-19;58,71;54,95;58,71; 3,00;114,03
254;2018-06-20;58,20;54,58;58,20; 3,08;114,06
254;2018-06-21;54,56;52,90;54,56; 3,00;114,10
254;2018-06-22;48,87;49,27;48,87;34,00;114,10
254;2018-06-23;44,17;44,86;44,17; 3,00;114,12
254;2018-06-24;40,56;40,89;40,56; 3,00;114,14
254;2018-06-25;36,11;37,46;36,11; 3,00;114,15
254;2018-06-26;34,73;34,53;34,73; 3,08;114,16
254;2018-06-27;31,73;31,79;31,73; 3,08;114,15
254;2018-06-28;29,49;29,67;29,49; 3,00;114,16
254;2018-06-29;26,89;27,51;26,89; 3,00;114,17
254;2018-06-30;25,52;25,87;25,52; 3,00;114,18
254;2018-07-01;23,94;24,34;23,94; 3,00;114,18
254;2018-07-02;23,53;23,30;23,53;39,00;114,18
254;2018-07-03;21,80;22,42;21,80; 3,00;114,17
254;2018-07-04;21,70;21,71;21,70; 3,00;114,17
254;2018-07-05;21,15;21,06;21,15; 3,00;114,18
254;2018-07-06;20,37;20,37;20,37;39,00;114,18
254;2018-07-07;20,28;18,83;20,28; 4,00;114,16
254;2018-07-08;18,37;21,63;18,37; 4,00;114,16
254;2018-07-09;13,96;24,90;13,96; 3,00;114,16
254;2018-07-10;35,17;26,05;35,17; 3,00;114,15
254;2018-07-11;36,71;28,61;36,71;28,00;114,16
270;2018-06-12;241,56;241,56;194,67;303,00;432,82
270;2018-06-13;237,29;237,29;189,64;307,00;432,81
270;2018-06-14;233,40;233,40;189,64;307,00;432,79
270;2018-06-15;231,10;231,10;190,64;308,00;432,78
270;2018-06-16;227,98;227,98;190,64;308,00;432,77
270;2018-06-17;223,03;223,03;181,61;308,00;432,75
270;2018-06-18;217,67;217,67;172,58;308,00;432,74
270;2018-06-19;212,50;212,50;163,56;308,00;432,72
270;2018-06-20;209,34;209,34;162,56;307,00;432,71
270;2018-06-21;206,38;206,38;163,56;308,00;432,69
270;2018-06-22;205,22;205,22;164,56;309,00;432,68
270;2018-06-23;204,07;204,07;156,53;310,00;432,66
270;2018-06-24;202,71;202,71;156,53;310,00;432,64
270;2018-06-25;201,34;201,34;155,53;309,00;432,62
270;2018-06-26;201,38;201,38;155,53;309,00;432,61
270;2018-06-27;201,61;201,61;156,53;310,00;432,59
270;2018-06-28;202,03;202,03;155,53;309,00;432,57
270;2018-06-29;202,04;202,04;156,53;310,00;432,56
270;2018-06-30;201,45;201,45;156,53;310,00;432,54
270;2018-07-01;199,03;199,03;154,53;308,00;432,52
270;2018-07-02;194,80;194,80;152,53;306,00;432,50
270;2018-07-03;190,56;190,56;142,50;305,00;432,49
270;2018-07-04;186,90;186,90;134,47;306,00;432,47
270;2018-07-05;181,62;181,62;134,47;306,00;432,45
270;2018-07-06;176,73;176,73;135,47;307,00;432,43
270;2018-07-07;171,63;171,63;125,44;306,00;432,41
270;2018-07-08;164,71;164,71;117,42;307,00;432,39
270;2018-07-09;155,76;155,76;108,39;307,00;432,37
270;2018-07-10;151,49;151,49;99,36;307,00;432,34
270;2018-07-11;147,01;147,01;90,33;307,00;432,32
191;2018-06-12;265,93;22,67;304,91;321,00;332,93
191;2018-06-13;260,89;21,82;327,09;311,00;332,94
191;2018-06-14;256,31;21,29;311,00;311,00;332,94
191;2018-06-15;253,15;21,09;311,00;311,00;332,94
191;2018-06-16;249,30;20,02;323,09;307,00;332,95
191;2018-06-17;244,09;19,00;313,00;313,00;332,95
191;2018-06-18;238,54;18,64;329,20;313,00;332,96
191;2018-06-19;232,83;18,17;311,00;311,00;332,96
191;2018-06-20;228,34;17,68;311,00;311,00;332,96
191;2018-06-21;225,15;17,54;316,80;333,00;332,95
191;2018-06-22;222,98;17,28;331,00;331,00;332,95
191;2018-06-23;221,77;17,22;315,91;332,00;332,94
191;2018-06-24;220,24;16,97;317,91;334,00;332,93
191;2018-06-25;218,58;16,67;317,91;334,00;332,92
191;2018-06-26;218,00;16,64;317,91;334,00;332,91
191;2018-06-27;218,56;17,05;319,91;336,00;332,90
191;2018-06-28;218,80;16,94;334,00;334,00;332,90
191;2018-06-29;219,93;17,89;301,82;334,00;332,88
191;2018-06-30;219,62;17,93;317,91;334,00;332,87
191;2018-07-01;218,55;18,51;322,00;322,00;332,87
191;2018-07-02;214,82;18,26;322,00;322,00;332,87
191;2018-07-03;210,36;18,03;311,00;311,00;332,87
191;2018-07-04;205,89;17,47;311,00;311,00;332,87
191;2018-07-05;200,82;17,00;311,00;311,00;332,87
191;2018-07-06;194,70;15,93;311,00;311,00;332,87
191;2018-07-07;189,90;16,14;311,00;311,00;332,87
191;2018-07-08;183,78;16,19;311,00;311,00;332,87
191;2018-07-09;175,35;15,86;311,00;311,00;332,87
191;2018-07-10;169,45;16,18;311,00;311,00;332,87
191;2018-07-11;165,55;16,67;312,00;312,00;332,87
253;2018-06-12;291,19;22,34;345,95;360,00;286,96
253;2018-06-13;285,75;21,50;316,95;373,00;286,92
253;2018-06-14;280,34;20,98;309,23;365,00;286,88
253;2018-06-15;276,04;20,78;332,35;374,00;286,85
253;2018-06-16;271,60;19,73;315,15;329,00;286,84
253;2018-06-17;266,29;18,72;332,00;332,00;286,84
253;2018-06-18;260,61;18,37;332,00;332,00;286,84
253;2018-06-19;254,54;17,91;332,00;332,00;286,84
253;2018-06-20;248,75;17,42;318,17;332,00;286,83
253;2018-06-21;244,56;17,28;355,00;355,00;286,83
253;2018-06-22;241,45;17,02;336,19;350,00;286,82
253;2018-06-23;239,55;16,97;340,42;368,00;286,80
253;2018-06-24;237,98;16,72;363,78;350,00;286,81
253;2018-06-25;236,11;16,42;336,22;350,00;286,80
253;2018-06-26;234,78;16,39;350,00;350,00;286,80
253;2018-06-27;234,99;16,80;355,58;328,00;286,82
253;2018-06-28;235,34;16,70;355,65;328,00;286,84
253;2018-06-29;236,80;17,63;355,71;328,00;286,86
253;2018-06-30;237,49;17,66;355,78;328,00;286,88
253;2018-07-01;237,51;18,24;341,92;328,00;286,89
253;2018-07-02;235,30;17,99;355,89;328,00;286,91
253;2018-07-03;231,10;17,77;327,00;327,00;286,91
253;2018-07-04;226,08;17,21;341,97;328,00;286,92
253;2018-07-05;220,96;16,75;314,03;328,00;286,91
253;2018-07-06;214,48;15,69;340,97;327,00;286,92
253;2018-07-07;209,00;15,91;327,00;327,00;286,92
253;2018-07-08;203,82;15,96;314,03;328,00;286,91
253;2018-07-09;196,60;15,63;319,30;375,00;286,87
253;2018-07-10;189,33;15,95;325,00;325,00;286,87
253;2018-07-11;184,58;16,43;325,00;325,00;286,87
257;2018-06-12;470,63;176,26;537,75;569,00;262,31
